segment	proposition	belief_type
iban a revolucionar las infraestructuras de transportes en la ciudad (ahora mismo muuuy por debajo de uno de los principales centros financieros/economicos del mundo) dando especial atencion a los lynks entre los aeropuertos y el centro, pero con el fmaoso "credit crunch" por lo visto han reducido mucho las inversiones y parece que la cosa se va a quedar + o - como esta...	reducido	NH
En cuanto Londres, es una ciudad que me gusta pero yo también prefiero un rollo Sabadell ( cerca de Barcelona pero con centros comerciales etc…) u otra ciudad mas Inglesa, barata y manejable, por lo dicho quiero aprender Ingles por parte de Ingleses, peeeeero el GRAN problema es que mi nivel de Ingles es intermediate hablo mas que entiendo, pero aun así es bajo, y mas como para trabajar cara al público, y como bien habéis dicho el trabajo va en función de tu Ingles así que creo que Londres en verano con los juegos olímpicos tendré mas posibilidades de trabajar en algo que no sea cara al publico que en una ciudad “pequeña”, que si me aseguran un trabajo donde sea voy!!	entiendo	NH
Simplemente se están perdiendo las "pequeñas cosas" de la vida como tener una cena agradable sin interrupciones, declarar a alguien que te gusta en persona, tener un poco de intimidad en lo que haces (fotos que meten tuyas un sábado y luego hasta en el trabajo saben donde fuiste), o ver a niños jugando en lugar de estar cara a un ordenador... por decir algo.	por decir algo	HPROP
Me imagino que el limpiadientes será lo que quiere decir, un palillo del XVIII, jejejeje	imagino	HREL
Es como me siento yo por parte de la Administración de la Comunidad Valenciana, completamente excluído... a lo mejor es tener demasiadas pretnesiones... ;)	siento	HREL
vivo en londres y me encuentro en Granada! el tema es el siguiente, me han regalado un queso!	encuentro	NH
Me siento muy mal, la verdad, y tengo un poco de miedo.	siento	NH
que en vez de decirle... Mire, usted no puede decir eso asi que la vamos a echar a la puta calle y le vamos a poner un multón, seguro que si a un espabilado de telecinco o la sexta le da por ahi la empezarán a llevarla a programas y se sacará un pastón..	seguro	HREL
Yo creo que hay tantas cosas que se pueden cocinar de manera sencilla y relativamente rápido, que no entiendo comer con poca variedad, o pan con.... Es que lo del pan XY lo llevo de mal...	relativamente	HPROP
"Para que se reproduzcan las condiciones, primero se deberia matar al paciente, desconectándole el cerebro completamente."	deberia	NH
Yo tambien hace anyos que no iba a Londres, entonces la mayoria de espanyoles que se veian eran turistas haciendo fotos... ultimamente estoy yendo bastante y se ven muchos menos turistas espanyoles, pero muchos jovenes con trabajos basura, repartiendo publicidad, etc, con un ingles bastante pobre.	la mayoría	HPROP
supongo que esto ya lo has visto, no?	supongo	HREL
Para ello se necesita el código swift y el número internacional de la cuenta (por así llamarlo)supongo que también se podrá hace a la inversa y para ello deberias de ponerte en contacto con los dos bancos sobre todo con el americano para que te faciliten esos datos bancarios,aquí se le llama "Wire transfer" no sé en español.	deberías	HREL
Oye en Sevilla hay un par de sitios, en mi barrio, que pides la bandejita de fritos variados y te sientas en los veladores y cuando esta listo, te llaman por un altavoz, que arte :) "Pepe, ven por tu pescaito mi arma"	un par	HPROP
Si a tu hijo le encuantran una malformación física que se puede subsanar con un tratamiento y/o cirugia nadie pondrá el grito en el cielo al ver que lo llevas al médico para que se le trate y se le corrija (No esperarás a que el niño tenga 18 años y tenga madurez suficiente para decidir si quiere corregir eso o no)	puede	HREL
Si, quiza lo es para muchos, pero para mi es lo natural cuando intentas integrarte en una sociedad con la que no tienes absolutamente nada en comun.	quizá	HREL
CatKatze, igual que los lobos y los leones y casi todas las grandes "bestias" se extinguieron casi prácticamente en toda Europa, en España han prevalecido estos toros de lidia por nuestra tradición taurina.	casi	HPROP
(o 9 gr en 1 litro) hay quien le pone bicarbonato, pero bueno, eso depende de la "receta".	hay quien	HPROP
En mi academia querían que les enseñara aproximadamente 1500$ por mes que estuviera allí.	aproximadamente	HPROP
seguro que tu sobrinA va a estar en casa muy bien.	seguro	HREL
El puso una lechuga cortada (sin aliñar) y sacó dos botes de salsa barbacoa abiertos de quien sabe cuándo.	quién sabe	HREL
El aspirador es alto pero a su vez tiene acoplado uno pequeño de mano que se puede sacar.	puede	NH
imagino que en Reunion venderan farmacos franceses, olvidate del Hemoal y pide Germoloids de Bayer XD	imagino	HREL
a mi nunca me ha salido tampoco, ahora...muy rara vez cierro la sesion, simplemente cierro la pagina o me voy a otra.	rara vez	HPROP
quien sabe, igual coincides en tus planes con alguien de spaniards que también quiera ir y podeis buscar algo junt@s.	quién sabe	HREL
