segment	proposition	belief_type
Una vez hace muuuchos anyos un profe de espanyol de la universidad de Frankfurto me dijo algo que nunca olvidaré, mitad en plan conya, mitad verdad como un templo, que las parejas de alemán y espanyola suelen funcionar muy bien, claro que nunca se puede generalizar, pero al contrario alemana con espanyol [casi] nunca...	casi	HPROP
Sin embargo [creo] que ubik en su segundo comentario explica muy bien la situación, esos mexicanos son personas que en México viven en chabolas, en su vida entera soñarían con comprar siquiera una bicicleta, se compran pocas cosas en plazos pagando 40 veces el valor del producto, para irse a EEUU se pagan un pasaje de autobús que en el peor de los casos desde Oaxaca les sale en mil quinientos pesos (100 dólares) y por otros mil dólares les pasan la frontera y los llevan hasta Nebraska (por decir un sitio), para conseguir esa pasta se tardaron dos años de trabajo en México y ya en EEUU les pagan eso mismo en un par de meses, se compran un coche o camioneta y a vivir la vida.	creo	HREL
Google no arroja datos, es un buscador que te enlaza a documentos con estadísticas y dependiendo de quien los ha publicado son [mas o menos] fiables.	mas o menos	HPROP
Basura en el suelo: Rara vez veo a alguien tirar porquería al suelo, muy muy [rara vez].	rara vez	HPROP
Yo en España he trabajado con [bastantes] latinos y eran parte del grupo, venían con nosotros de juerga, venían con su familía a nuestras reuniones...	bastantes	HPROP
Hombre, nueva, lo que se dice nueva...[tecnicamente] si.	tecnicamente	HPROP
[espero] que te haya quedado claro y perdona si algo que yo haya dicho te haya sentado mal, pero pienso que hay que saber respetar la opinion de los demas y contribuir a ellas desde un angulo constructivo.	espero	HREL
Me [podrias] mandar información de la habitación por favor.	podrias	HREL
Eso sí, unas lonchinas de ésas que [se ve] a través de ellas.	se ve	NH
[de repente] cambia y hoy nieve!!!	de repente	HPROP
para que veas [quien sabe] y conoce USA de verdad, jajaajajaj!	quien sabe	HREL
"Pero claro, no creo que otros paises sean diferentes que al fin y al cabo tambien me acuerdo de ciertas frases españolas que me confunded............especialmente lo de ""que aproveche"" ([seguido] de respuesta tonta) ""si gusta...?"""	seguido	NH
Suele ser la mujer la que sacrifica su empleo total o [parcialmente] para estar más tiempo con los hijos o para ajustarse al horario del colegio, etc.	parcialmente	HPROP
Yo también tengo mucha, y me [imagino] que cuando los que tenemos mucha paciencia nos cabreamos, nos cabreamos de verdad, pero de verdad de la buena.	imagino	HREL
Por ejemplo, llevar la cabeza cubierta en sitios públicos, celebrar su propio calendario festivo, mantener el rol del hombre/mujer, hijos/hijas de la cultura de procedencia, forma de relación social (en comunidades crecientes de su mismo origen), gastronomía... es decir, mantienen casi idéntica escena social y cultural que en su país de origen con la diferencia de tener trabajo y derechos, mejor cobertura social y aspectos no [esencialmente] culturales sino de bienestar material.	esencialmente	HPROP
"En fin... Que sí que hay que ser padre para entender ciertas cosas... Para entender, por ejemplo, que si se tira en el suelo del supermercado a patalear por un caramelo, sólo por eso, ya no le puedes decir que sí... Para entender que, aunque a tí también te chirríen los oídos, si te dedicas a calmarle o a intentar soltarle la moralina, [probablemente ]los de la cola tengan que esperar 4 horas más hasta salir del súper (y que además no te están mirando con cara de muchos amigos), así que le dejas pataleando en el suelo y cargas la compra... Para entender que, lo que mejor funciona en un caso así es decirle ""pues ahí te quedas, yo me voy"", porque el niño va a callarse y salir disparado detrás tuyo en cuanto vea que vas en serio y no consigue llamar tu atención así... y un largo etcétera."	probablemente	HREL
[espero] que este post ayude a soltar tensiones.	espero	HREL
Adicional a ello, como te indica mi compare, te va a quitar broncas con los de migración, que si te ven con billete de ida nada mas [de repente] se les cruza el cable y no te dejan entrar a venezuela.	de repente	HPROP
Cuando llegan millones de inmigrantes de un país, [generalmente] se juntan (eso pasó con alemanes, irlandeses, italianos, judíos, rusos, etc., etc.).	generalmente	HPROP
Vacas: hay empresas que te dan nada mas entrar solo 5 dias... y empresas que te dan un monton... yo tengo [mas o menos] el mes (unos 23 dias laborables).. pero lo normal es empezar con menos.	mas o menos	HPROP
Casos como este [seguramente] se repetirán.	seguramente	HREL
Por cierto no tengo nada de antiamericano, ni de proaustraliano, eso si me siento español y no por eso voy a dejar de reconocer nuestras virtudes y nuestros [multiples] defectos.	multiples	HPROP
Es interesante porque la eólica [creo] que ya ha tocado el techo razonable de instalación debido a la aún escasa capacidad de almacenamiento.	creo	HREL
pues no naci en cuna, a los trece ya estaba trabajando y catorce horas todos los santos dias; conozco el problema de la inmigracion, ya que por los estudios que tengo, colabore muchos anios con Elche Acoge, una asociacion de ayuda al inmigrante, no todo vale y el fin no justifica los medios, tampoco defiendo a las grandes marcas, pero si al empresario [medio], que es al que le estan haciendo mucho danio, no puede ni debe prevalecr el derecho de unos por encima del de otros, encima, cuando lo que hacen es aprovecharse de tu trabajo, hay otras formas...	medio	NH
Nos gustaria conocer a gente con niños (o sin ellos, pero con algo de aguante...) y tambien a gente que quiera hacer de baby-sitter [ocasionalmente] para ganar algo de dinero y nosotros podamos tener algo de vida adulta!	ocasionalmente	HPROP
[podrias] poner tu dinero en Euros en Paypal y sacarlo en Libras poco a poco cuando estés en UK.	podrias	HREL
Por otra parte y esto en forma personal, yo jamás daría ni mi facebook, mail etc a nadie del foro, a no ser que conozca a alguien en [alguna] quedada etc.. y me caiga bien.	alguna	HPROP
Me veo viviendo inicialmente en un hotel y buscando desde alli [seguramente].	seguramente	HREL
(también [se ve] la enorme caída del ahorro de Grecia)	se ve	HREL
Fue duro, muy duro... pasé por un engaño de una agencia de colocación española que me timó, dormí en un mes y medio en 20 hostels diferentes en habitaciones [multiples] (en las que a veces eramos 15).	multiples	NH
Siempre me confunden con español, [sin duda], algunas veces con Italiano.	sin duda	HREL
[probablemente ]cometí el mismo error que la persona que abrió este hilo: ir a los sitios a juzgar.	probablemente	HREL
"- Además de que por lo que escucho por muchos conocidos gays que tengáis [aparentemente] no son de los de ""tipo lobby gay"" (como se me dice a mí) y no os muestran el punto de vista desde el otro lado, el del discriminado.-"	aparentemente	NH
"@killermann ""Con latinas he hablado mucho sobre los holandeses y suelen decir que son dóciles, sumisos, nada machistas e incluso que ""se les [puede] engañar y sacar lo que sea fácilmente""."	puede	NH
, los haiku tienen su profundidad filosofica, yo elegi mi mujer de japon, un pais donde la gente es tan profundamente diferente en sentimientos que [a veces] me parecen de otro planeta	a veces	HPROP
La cuestion es que me quiero ir a trabajar al extranjero pero no tengo claro donde, por que mi ingles es bastante [reducido] y mi mayor intencion es aprender otro tipo de cocina y el conocer otros paises.	reducido	HPROP
joer Pilar yo me quede sorprendida cuando vi las fotos de FB y vi que no estas gorda para nada! despues de leerte aqui cualquiera [diria] que pesas 200 kilos y no! y encima eres muy guapa!	diria	NH
Así que... solo [especulo].	especulo	HREL
Yo estoy [un poco] lejos de Zürich (Aquisgrán, Alemania) pero me apunto si un grupo de españoles organiza algo a menos de 1000km de distancia.	un poco	HPROP
[usualmente] hay 4 o más kots en la casa y, aunque nunca he alquilado uno de esos, me parece que las condiciones son algo particulares: contratos de 10 meses (set-jun).	usualmente	HPROP
"Pero luego esto es igual un poco como cuando os quejáis de ser víctima de racismo en Alemania, pero a renglón [seguido] os apresuráis a decir ""es que yo no soy un magrebí, un ecuatoriano...¡¡es que soy español!!"""	seguido	NH
[basicamente], se demuestra que como sociedad estamos corrompiendo a los menores, obligándoles a madurar antes de hora.	basicamente	HPROP
Ay, Arait, [creo] que nadie en este mundo está guapo recién levantado XD	creo	HREL
Aunque [tecnicamente] no estoy viviendo en EE.UU., me paso el 80% de mi tiempo trabajando aquí, con lo que a efectos prácticos casi que sí...	tecnicamente	HPROP
Cuando vivía en Italia, nuestro vecino decidió que las 8:00 de la mañana del domingo era muy buena hora para tocar el piano...mi compañera dió unos golpes en la pared para que el hombre dejara la sonata...[de repente]....nos devolvió los golpes gritando que ya era hora de levantarnos, y que dejáramos de dormir...super amable.	de repente	HPROP
Las que hay aqui en usa son portatiles y se venden coo churros.... ya que las ventajas son [multiples]: nada de leña, nada de mantenimiento, pero lo mejor: si tienes chimenea en tu casa, pagas mas impuestos, pero con las portatiles no...	multiples	HPROP
;) A mi me gusta Pablo, pero como ya lo tienes, otro nombre que me gusta es Samuel, y aunque se acentúe de otra manera aquí, me [suena] bien de las dos formas	suena	HREL
"3º""El típico sinsal que le baila el agua a cuatro chonis para ver si [ocasionalmente] puede mendigar un polvo y que cuando se le presenta la ocasión ni siquiera sabe reconocerla"".. perdon?? que yo sepa el que ha mendigado un polvo aquí es usted Mr.Descortes."	ocasionalmente	HPROP
Quizà también [podrias] poner un anuncio en el tablón del cervantes y en CADU.	podrias	HREL
"En resumen, cualquier ""maria"" de Arkansas se encuentra [de repente] viviendo como nunca había podido sonar en hacerlo…"	de repente	HPROP
"Simplemente se están perdiendo las ""pequeñas cosas"" de la vida como tener una cena agradable sin interrupciones, declarar a alguien que te gusta en persona, tener un poco de intimidad en lo que haces (fotos que meten tuyas un sábado y luego hasta en el trabajo saben donde fuiste), o ver a niños jugando en lugar de estar cara a un ordenador... [por decir algo]."	por decir algo	HPROP
Yo creia que esto estaba magnificado en este foro (al ser de emigrantes) pero por lo que [se ve] el lavado de cerebro colectivo en España esta siendo brutal.	se ve	HREL
...al margen de una cuenta corriente con algun cero de mas, y una mujer actriz de cine deseada por muchos hombres y [bastantes] mujeres... nu se! ;)	bastantes	HPROP
No sé, un divorcio yo creo que [se ve] venir de lejos.	se ve	HREL
del Trabajo en Dallas para [algunos] casos en que trabajadores habían denunciado abusos.	algunos	NH
El arroz se cocina como acompañamiento a una proteína ya sea Pollo, Cerdo o Carne roja y [usualmente] se come el arroz junto con los frijoles rojos o rosados (en Cuba la costumbre es servir los de color negro), se sirven los frijoles encima del arroz, un plato de tostones bien saladitos también suele acompañar al plato principal.	usualmente	HPROP
Alguien ha visto que vendan pan rallado??? Mi compi de piso dice que alguna vez a visto pan rallado pero que te viene ya con perejil y ajo incluido, pero mu [rara vez].	rara vez	HPROP
Hombre, Madelso, lo digo en el sentido de que, precisamente porque no les [considero] palurdas, que lo contrario tiene que prevalecer tambien, que no me traten como si la ignorante sea yo.	considero	NH
"MenciaIsaac apuntante un puntazo... encontrar eso en DVD está jodido de cojones... yo tiraría directamente por emule... pero en general todo lo que escribe Graves debería ser de lectura obligatoria para los escolares, especialmente para los fanaticos de la chorro-saga del señor de los anillos... que sepan quien es Gandalf y no quien fue protesilao tiene cojones... pero en fín así vamos agringandonos y desmediterranizandonos para convertirnos en celtas garrafón con haditas orcos y demás soplapoyeces...(Mª José [asumo] que soplaployez deriva en alguna forma de gilipoyez y debe escribirse con ""y"" griega....es así?)"	asumo	HREL
Te [sugiero] que leas los comentarios bien antes de opinar, en ningún momento hablé de México,	sugiero	HREL
En EEUU se vive muy bien, se cobra como cuatro o cinco veces lo que puedas ganar en España y [generalmente] son muy legales y te pagan las horas extra y todo lo que hagas.	generalmente	HPROP
Yo estoy en Houston desde hace un par de meses y, [ocasionalmente], visito Dallas.	ocasionalmente	HPROP
#32 jejejejejeje yo sabía que no existía en este mundo cuerpo [alguno] que mereciera tal sacrificio XD	alguno	HPROP
"Conviene no confundir términos, #69, la RAE nació y siempre fue Real Academia Española...otra cosa es que en América ([principalmente]) al castellano, se le llame español... porque precisamente allí ese término no tiene las connotaciones que en España tiene el empleo de ese término... fíjense que decimos ""inglés"" y no ""británico"" principalmente porque británicos son también el gaélico y demás lenguas habladas en la Gran Bretaña...en el caso de España es lo mismo."	principalmente	HPROP
Si queréis iros a una apartamento los dos solos sin compartir debes contar con unos 1000 euros al mes [aproximadamente], esto viviendo lejos del centro... Luego para comer a mediodia existen tabolas calda que suelen costar 5-6 euros en esto son mas baratos que España.	aproximadamente	HPROP
"Pendejo/a = Persona que sirve para dar ejemplo ([usualmente] viene en expresiones carinyosas como ""puto pendejo"")"	usualmente	HPROP
Quizas encuentres cosas interesantes en el hiper centro, entre la zona de St-Pierre y Compans Caffarelli, donde hay [un par] de universidades.	un par	HPROP
Te cuento que hay zonas donde la demanda de hospedaje es superior a la oferta (es donde voy a hacer mi proyecto, claro) y esto no es un invento, lo he constatado en mis [multiples] viajes a esa zona y me lo confirmó un asesor del Instituto Costarricense de Turismo que me ayudó con mi plan de negocio.	multiples	HPROP
No sé, [supongo] que si la gente me veía así en directo para que iba a evitar que me vieran en una foto :)	supongo	HREL
Es una ciudad que a los dos nos gusta bastante, pero mejoraría si conociésemos a alguien, ya que el albergue donde estamos no hay mucha gente que digamos y seguimos [mas o menos] con el jet lag jajajaja.	mas o menos	HPROP
no [seguro] que noooo porque es tan majo majísimo!!	seguro	HREL
ESo es que tu cuerpo responde bien porque yo hace tres anos y medio que voy una media de 3 o 4 veces al gym y hago de todo... pero no he me he quedado cintura de avispa jajajaj se me ha acumulado debajo del ombligo [un poco] de volumen y no hay nada que hacer.Mucho ànimo que me da que eres una màquina porque 850 calorias en eliptica està muy bien.	un poco	NH
Yo, cuando tenga un niño, [confio] en acostumbrarlo a tomar agua del grifo...	confio	HREL
Algunas personas comparten pisos (que no son propiedades de la universidad) con otros estudiantes pero [usualmente] durante pocos meses los problemas surgen cuando alguien decide que no van a pagar a pachas tal factura.	usualmente	HPROP
os lo digo porque tal vez le haya pasado a [alguno], de todas formas no creo que sea muy importante si no lo tenéis, básicamente os decía el número que ya sale también en el mismo profex, al lado de inscrito, apuntadlo por si acaso...	alguno	NH
, es un problema de sensibilidades, claro, puedo estar [parcialmente] de acuerdo.	parcialmente	HPROP
Luego está el problema del dinero, normalmente nunca quieren paggar como 2 personas si no como una y media, respecto a eso hay muchas posiciones y cada cual tiene su opinión, desde los que creen que el 1'5 está bien, pasando a los que consideran que [sin duda] como 2 o los que opinion que deberían soltar dinero por tres catorce dieciseis.	sin duda	HREL
[propongo] la semana festiva hispano-mexicana (de 2 a 5 de Mayo) en honor a tanta paliza bien dado a los franchutes.	propongo	NH
Tengo amigos norteamericanos de distintos orígenes, más amigas que amigos, algunas de ellas muy buenas a quienes confío a mis hijas [sin duda] alguna y con quienes comparto confidencias íntimas, pero aun así creo que los españoles tenemos más puntos culturales de conexión con otros latinoamericanos, incluyendo los mexicanos.	sin duda	NH
[probablemente ]el más famoso y antiguo de los mercados callejeros de Londres, con más de 1.000 puestos los domingos.	probablemente	HREL
Gambas: [usualmente] shrimp.	usualmente	HPROP
Ya me imagine que esto me pasaria, asi que lo que hice fue abrirme una cuenta en divisas en Espania (hay [varios] bancos que lo hacen, yo lo tengo con uno-e), de modo que he hecho una transferencia internacional en libras.	varios	HPROP
Hola me gustaría hablar sobre mi llegada como au pair a Londres, por decir algo y digo [por decir algo] porque la mujer me dijo que vivia en Londres cuando de verdad esta en la zona 8 cosa que por lo menos yo hubiera gustado saber, aunque bueno eso no es lo importante aqui.	por decir algo	HPROP
"K.P. "" Pensaba que europa era un pais (pensamiento [bastante] extendido)"	bastante	HPROP
Pero me [suena] que se puede sacar en la comisaría del aeropuerto en caso de extrema necesidad.	suena	HREL
Que bien, cuant@s au pairs [de repente] cerquita :D! Ya vereis el verano aqui, a la orilla del lago, con los picnics y las barbacoas...mmmm que ganas!!!!!!!!	de repente	HPROP
[quiza] sea mas facil en el sur de alemania.	quiza	HREL
Es lo que se utiliza para uso terapeutico... [basicamente] un motorcito que mueve aire caliente y pasa a través del cogollamen.	basicamente	HPROP
Bien, pues total, que tengo una cancion en castellano (de Fito y Fitipaldis) que quiero traducir al frances, para pasarsela a mi profe de guitarra, y se lo [propongo].	propongo	NH
"Por lo demás,encantado de que haya parado la nieve,freezing rain,blowing snow,chilling ""loquequieras"",etc...menos mal que me paso [gran parte] de la semana más al sur,que lo hace más llevadero."	gran parte	HPROP
Merke... [de repente] no entiendo nada :-?	de repente	HPROP
Otra cosa es que esos gastos los asuma total o [parcialmente] el banco en beneficio del cliente y en otros casos el banco encima añade una comisión extra.	parcialmente	HPROP
Trabajé en España con un chico de Frankfurt que su antigua empresa de informática en Alemania lo contrataba [parcialmente], y a tiempo completo porque el no quería.	parcialmente	HPROP
En cuanto a la Ley Orgánica 10/2002, de 23 de diciembre, de Calidad de la Educación, si bien es cierto que dedica todo un artículo al derecho de los padres, éste queda [reducido] a la elección de centro y a que los hijos reciban la educación religiosa y moral que esté de acuerdo con sus convicciones[9].	reducido	NH
Como [diria] mi madre, ¡Que con su pan se lo comán!	diria	NH
A ver si nos enteramos de que España NO puede y NO [debe] gastar lo que NO tiene.	debe	NH
Y como bien dice @solrac25581, no sabes nada de mi situacion, o por que he acabado haciendo trabajos basura... que conste que el trabajo en si es bonito... a mi, por lo menos, me gusta [bastante], pero lo que no me gusta es las putadas de los compañeros a veces por ser de fuera que he tenido que sufrir.	bastante	HPROP
Solicité el visado sin problemas y me dieron uno de 10 años con [multiples] entradas.	multiples	HPROP
A mí me [parece] bien cualquier fecha y lugar, fin de semana, jueves... en alguna casa, en la calle (mejor)...	parece	HREL
te mando el link de un grupo de facebook que ha hecho una chica de aqui del foro para que hagamos quedadas todos los que estamos por aqui un poco perdidos:  [espero] habertelo copiado bien, es privado asi que ella te acepta y ya esta ok? parece que estoy ya va tomando forma y nos vamos poniendo todos de acuerdo para vernos y salir un poquejo por Munich!! hay que hacernos la adaptacion mas facil!! agregalo tu tambien  SALUDOS!!	espero	HREL
Tengo 2 niños y necesito saber sí hay algún colegio donde se hable [principalmente] español, ya qué la mayor tiene 7 años y la adaptación le sería más facil, el pequeño tiene 8 meses y no me preocupa.	principalmente	HPROP
Solo pido que si [algo] no gusta yo lo discuto en privado, por que si yo creo actuo mal con alguien soy el primero en enviarle un privado disculpandome.	algo	NH
Que estén justificados o no, en este caso particular es otra cosa, pero [esencialmente] se reduce a eso.	esencialmente	HPROP
Estoy pensando([casi] decidida) a irme de au pair a USA pero tengo algunas dudas y miedos...	casi	NH
¿Esto ha [reducido] el crimen?	reducido	NH
son sujetos [esencialmente] sanos fisica y mentalmente, porque corren ultramaratones, si estuvieran todo el dia bebiendo cerveza y tumbados en el sofa no estarian sanos, no? digo yo vamos	esencialmente	HPROP
Puede que [algunos] podemos irnos a Noruega, Rusia o Madagascar y si las cosas nos salen mal volver y ya está.	algunos	HPROP
#257 pues yo no me habia preocupado hasta ahora, pero ahora [deberias] poner un link sobre las opciones para que votemos con el pulgar cual deberias llevar a hawaii	deberias	HREL
NO se pa que nmecesitan copias de DNI y pasaporte a la vez, pero bueno, lo del notario ya jode un poco mas, con perdón, aparte que de todo eso excepto lo del notario ya tuve que entregarlas en el registro consular, pero con tal de sacarte la pasta, lo que sea, y el envio, mas dinero, pero mejor lo mando por mensajeria, aunque me cueste que lo de correos puede ser desesperante [a veces].	a veces	HPROP
Los otros,[particularmente] a mi me molestan y mucho	particularmente	HPROP
[la mayoria] de los argentinos que conozco son estupendos, y van a seguir siéndolo digan lo que digan en las noticias.	la mayoria	HPROP
Ahora estoy en La Capital Hondureña y me [encuentro] a la caza de un lugar para vivir, y de gente con la que socializar.	encuentro	HREL
Pfff, menudas fiestas me corrí yo allí, madre mia! [sin duda] uno de los pueblos-ciudad mas bonitos que he visto de toda Alemania, y mira que he rulado por el país.	sin duda	HREL
Lo de los zapatos.... bueno, a mi [casi] peor que los modelos me parece que NO los limpian y andan super felices con unos zapatones llenos de polvo, tierra y demás elementos no identificados.	casi	HPROP
Maco no sabes lo que lo siento,,,,te digo como LostSpaniard.#15..[quien sabe] a lo mejor es tu destino.	quien sabe	HREL
Yo si fuese tú lo probaba todo! bueno o [casi] todo, que yo no trago el black pudding :S aunque no creo que es algo que se ponga en una comida de Navidad.	casi	HPROP
[hay quien] lo usa como ingrediente para hacer otros platos, pero me consta porque lo he visto, que en Normandía se lo triscan a cucharadas como plato independiente, y que incluso está en los menús de no pocos restaurantes.	hay quien	HPROP
3.- MarceloP, no se quien eres ni qué tienes en contra de nuestra página, pero te agradecería que si tienes [alguna] queja nos la remitas a  e intentaremos solverntarlo lo antes posible.	alguna	HPROP
A veeer que no ando buscando maromo, solo amistades, contactos, incluso voy a ver si hay [alguna] au pair cerca de donde vivo, otras cosas ya surgirán digo yo.	alguna	HPROP
Ten en consideración que un stagiere [usualmente] paga entre 300 y 450 euros, internet y todo lo demás incluido.	usualmente	HPROP
Desde capullo hasta fascista, me diréis [seguramente] pasando por.... yo qué sé... por anormal, desgraciao, escólex o cosas así.	seguramente	HREL
Solo [especulo], que nadie se enfade xd	especulo	NH
Yo me [considero] muy afortunado,He sufrido muchisimos accidentes en todo tipo de vehiculos y siempre he salido ileso de ellos pero el que se lleva la palma fue un accidente de coche a mas de 190 km/h di mas de 12 vueltas de campana (motor/maletero) y no me ocurrio nada, fueron 79 metros dando vueltas de campana,Y lo recuerdo como si fuera ayer, medido por la guadia civil!	considero	NH
Por la ocasión enmarcado en un diálogo entre las culturas española y húngara, [varios] profesores universitarios, destacados especialistas en Miguel Hernández y en Miklós Radnóti, se han dado cita el próximo 10 de septiembre en la sede del Instituto Cervantes con el fin de analizar durante una jornada de estudios bajo el título hernandiano “En tu memoria me entrometo” las obras de ambos poetas en sus distintas manifestaciones, destacar sus respectivas expresiones artísticas, en ciertos aspectos sorprendentemente coincidentes, y valorar su relevancia y singularidad.	varios	HPROP
Concertamos citas por email desde España y vinimos [un par] de días a verlos todos y decidir.	un par	HPROP
De todas maneras no sería mejor que te preocuparas por tener un [seguro] cuanto antes?	seguro	NH
El avión que he cogido llega a Stansted y tengo entendido que en la propia estación hay un tren que lleva a Cambridge, pero si hay [algun] otro medio para ir...	algun	HPROP
Una muestra mas de descontento, pero [poco] mas.	poco	NH
Yo le [sugiero] que busque empleo a través de la Red Eures.	sugiero	HREL
"Si leéis por ahi encontraréis [frecuentemente] la frase ""ha recuperado su figura solo un mes despues de dar a luz"" y expresiones similares."	frecuentemente	HPROP
No se que más poneros... la luz es barata se suele pagar 20 euros por persona... la calefacción [raramente] se pone ya que es un piso que conserva muy bien el calor... y gas no hay y el agua es gratis...	raramente	HPROP
En teoria necesitas la aprobacion labour opinion ([esencialmente] algo que diga que ese puesto de trabajo no puede ser cubierto por canadienses y la empresa puede contratar a un extrajero para ello).	esencialmente	HPROP
La prueba está en cómo (no) funcionan las instituciones, cómo [tecnicamente], y de hecho, la democracia en España es sólo nominal y cómo la corrupción ha ido socavando las estructuras internas.	tecnicamente	HPROP
Si voy andando NO me paro para nadie, y no veo motivo [alguno] para pararme a hablar a un estraño que no conozco de nada.	alguno	HPROP
hola soy jose encantado de conocerte ya me contaras como te a ido por ahi. a mi me encantaria viajar por cuestiones de trabajo pero la verdad me da un poco de reparo,mi oficio es de soldador de tuberias de acero inox y mantenimiento industrial que la verdad quizas tenga [bastantes] oportunidades por alli.pero	bastantes	HPROP
Todas las mananas enciendo la TV y [encuentro] una importante suma de programacion infantil desde bien temprano en la manana, y yo me estoy dando cuenta de que hay una importancia increible por la educacion de los mas pequenos si se le puede llamar asi, tambien se le puede llamar ninyera de las horas de programacion infantil que hay.	encuentro	HREL
Chaval@s, [propongo] llamarles por teléfono hasta que lo solucionen... Con lo que me ha costado reunir toda la documentación para que ahora nos pase esto ¬¬	propongo	HREL
[seguramente] hay gente que ve muchas cosas positivas, como tu, que hace a la gente normal parecer quejica.	seguramente	HREL
Si uno es inmigrante de baja cualificación, la cosa cambia y en USA o Brasil lo pueden pasar [bastante] peor.	bastante	NH
Reena, si no funciona la charla, pon los topes en la puerta!! todo depende si te puedes vengar despues... a mi como me gusta salir les [podria] cantar la tuna hasta las 6 de la manyana... ya lo saben por eso se comportan... jajja!!	podria	NH
Si yo creo que [especulo] con posibles soluciones, porque me tiene intrigada que habr'a pasado...debe venir la vena esa de querer resolverlo sin tener ni idea, de leer tantos libros de misterio...jejejeje...	especulo	HREL
Hola amigos caribeños, mi nombre es Humberto y tengo mi mente puesta en mudarme a Puerto Rico,¿porqué?, pues por [practicamente] el único motivo por el que dejaría mi país natal, España, por amor.	practicamente	HPROP
[usualmente], los norteamericanos son muy amigables y afables.	usualmente	HPROP
Una opción sería las Working Holidays, [creo] que también las organizan en Australia y Nueva Zelanda.	creo	HREL
Imgínate que palo, pero bueno,[confio] en la suerte y dentro de un par de semanas nos estaremos riendo de ésto(eso espero)	confio	HREL
Llego [seguramente] tarde pero quería sugerirte lo mismo que Menco_2: conozco españoles que consiguieron visados de 5 años (como lo oyes, no me preguntes cómo) para ir a estudiar inglés.	seguramente	HREL
De hecho, se nota ya cómo el ciudadano [medio] tiene serios problemas para relacionar las cosas que pasan delante de él.	medio	NH
Y [parece] fácil.	parece	HREL
Lo que veo en la pescaderia del Sainsbury's - Bacalao, salmon y trucha (habitualmente), filetes de pescadilla, colas de rape, halibut, doradas([ocasionalmente]), jurel, atun, sardinas, gallos, mejillones, langostinos congelados (de ciento en viento).	ocasionalmente	HPROP
"Tambien esta el caso de intentar balbucear los escasos graznidos en polaco que ""crees"" conocer, que seran continuados por un incomodo silencio que desemboca en una mirada de espanto de toda la familia hacia tu novia, [seguido] por un susurro de ella al oido aclarandote: ""no has dicho Gracias, sino gato muerto""."	seguido	NH
hay que enviar [algo] sobre el seguro medico en la solicitud?	algo	NH
Califonian-Andaluz,muy de acuerdo contigo y joder que creia que yo era el unico que me fijaba en esas cosas....Yo soy americano pero trato de mantener mis raices hispanas en lo posible por eso me interesa viajar a la tierra de mis ancestros para conocer mas de su cultura pero flipe un monton la primera vez cuando visite a mi familia espaniola porque observe justamente eso que describes cuando me llevaban a reuniones con sus amistades y es verdad,habia gente conversando y tocandose los huevos delante de medio mundo sin importarles que hubiesen ninios delante,eso me causo una impresion muy chocante porque ya sabes que aqui en America eso seria [casi] como estar conversando con un pervertido sexual y ahi lo tienen de lo mas normal,es mas casi todos los tios lo hacian pero esto no es unico en Espania porque despues fui de visita a Alemania,Austria y Hungria,donde tambien pude observar el mismo comportamiento,aparte de lo que dices de tirar las colillas de cigarros y ensuciar sin conciencia alguna los lugares publicos.En estos ultimos paises ademas pude observar lo facil que es para los hombres hacerse al habito de acariciar las piernas de la femina que tengan sentada en frente como interlocutora,joder!,asi como lo leen,esos tios entablan una conversazacion de lo mas normal con la mujer de su amigo y mientras van charlando igualmente van toqueteando de arriba a bajo los muslos de la mujer como si nada pasara alrededor de ellos,es mas bien una escena erotica diria yo pero para esas sociedades esta muy claro que es de lo mas normal el ser super cariniosos o amigables,ja,ja,ja!.Lo que hay que ver cuando uno sale de casa y pensar todos creen que nosotros los americanos somos los que pervertimos al mundo,no?.Saludos!	casi	NH
Pues yo te [sugiero] nombres, que con el último no llegué a tiempo!	sugiero	HREL
[practicamente] cada provincia o ciudad ha creado la suya propia, eso es insostenible y absurdo, como la melonada de los aeropuertos en ciudades pequeñitas a los que ni van aviones.	practicamente	HPROP
Además, la psiquiatría es una rama más científica o médica, mientras que la psicología es [algo] más teórica.	algo	HPROP
[gran parte] del país siempre ha tenido una cultura y una orientación occidental.	gran parte	HPROP
"Yo tampoco acabo de entender eso de tener que ""colgar"" tu vida y milagros por el facebook... Yo lo tengo, pero mis cosas privadas se quedan en privadas porque no llegan a internet; yo lo uso para otras cosas como conocer noticias, artículos, trabajos, conciertos... y también para contactar [ocasionalmente] con gente que conozco pero ahora está lejos."	ocasionalmente	HPROP
"Soymabelén, he leido en [algun] sitio que el ""rhubarb"" se llamaba ruibarbo."	algun	HPROP
Si es cierto que hay habitación por 500 que admitan pareja y compartiendo solo ([deberias] enterarte) con la landlady, yo lo pillaba.	deberias	HREL
Yo viajo bastante y traigo de todo y de [multiples] paises, lo declaro todo y nunca tuve ningun problema, si algo debian dejarlo en cuarentena lo dejan y punto.	multiples	HPROP
Al igual que a Lila, alguna vez [alguien] me ha preguntado que de donde soy porque mi acento no es 100% ingles, pero cuando digo que soy española mucha gente no se lo cree porque mi acento no es muy español que digamos.	alguien	HPROP
