_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,hedge,hedge:confidence,orig_hedge,hedge_gold,sentence,usage1,usage2
589156869,false,finalized,3,11/16/2014 00:42:08,yes,1.0,usualmente,,"Ten en consideración que un stagiere <strong>usualmente</strong> paga entre 300 y 450 euros, internet y todo lo demás incluido.",Usualmente no salgo los jueves por la tarde.,Otro
589156870,false,finalized,3,11/16/2014 00:00:03,yes,1.0,seguramente,,"Desde capullo hasta fascista, me diréis <strong>seguramente</strong> pasando por.... yo qué sé... por anormal, desgraciao, escólex o cosas así.",El evento seguramente será un éxito.,Las contraseñas nos permiten navegar la red seguramente.
589156871,false,finalized,3,11/16/2014 00:02:17,no,0.6183,especulo,,"Solo <strong>especulo</strong>, que nadie se enfade xd",Yo especulo que sería mejor esperar.,Yo especulo sobre la teoría política de Marx.
589156872,false,finalized,3,11/15/2014 23:39:18,no,0.676,considero,,"Yo me <strong>considero</strong> muy afortunado,He sufrido muchisimos accidentes en todo tipo de vehiculos y siempre he salido ileso de ellos pero el que se lleva la palma fue un accidente de coche a mas de 190 km/h di mas de 12 vueltas de campana (motor/maletero) y no me ocurrio nada, fueron 79 metros dando vueltas de campana,Y lo recuerdo como si fuera ayer, medido por la guadia civil!",Yo considero que sería mejor esperar.,Considero a Manuel como mi mejor amigo.
589156873,false,finalized,3,11/16/2014 00:29:55,yes,1.0,varios,,"Por la ocasión enmarcado en un diálogo entre las culturas española y húngara, <strong>varios</strong> profesores universitarios, destacados especialistas en Miguel Hernández y en Miklós Radnóti, se han dado cita el próximo 10 de septiembre en la sede del Instituto Cervantes con el fin de analizar durante una jornada de estudios bajo el título hernandiano “En tu memoria me entrometo” las obras de ambos poetas en sus distintas manifestaciones, destacar sus respectivas expresiones artísticas, en ciertos aspectos sorprendentemente coincidentes, y valorar su relevancia y singularidad.",Tenemos varios servicios disponibles.,Otro
589156874,false,finalized,3,11/16/2014 00:23:02,yes,1.0,un par,,Concertamos citas por email desde España y vinimos <strong>un par</strong> de días a verlos todos y decidir.,Tengo un par de sugerencias.,La tercia vence al par en un juego de póquer.
589156875,false,finalized,3,11/16/2014 00:42:10,no,1.0,seguro,,De todas maneras no sería mejor que te preocuparas por tener un <strong>seguro</strong> cuanto antes?,El evento seguro será un éxito.,No es seguro caminar por estas calles.
589156876,false,finalized,3,11/16/2014 00:24:55,yes,0.6337,algun,,"El avión que he cogido llega a Stansted y tengo entendido que en la propia estación hay un tren que lleva a Cambridge, pero si hay <strong>algun</strong> otro medio para ir...",Algún lápiz habrá caído por la abertura.,Otro
589156877,false,finalized,3,11/16/2014 00:09:46,no,1.0,poco,,"Una muestra mas de descontento, pero <strong>poco</strong> mas.",Sería poco prudente hablarle de esa manera.,Hay poco entusiasmo en el público.
589156878,false,finalized,3,11/16/2014 00:23:00,yes,1.0,sugiero,,Yo le <strong>sugiero</strong> que busque empleo a través de la Red Eures.,Sugiero que esperemos un momento.,Sugiero y evoco recuerdos de la infancia al tocar el piano.
589156879,false,finalized,3,11/15/2014 23:36:19,yes,1.0,frecuentemente,,"Si leéis por ahi encontraréis <strong>frecuentemente</strong> la frase ""ha recuperado su figura solo un mes despues de dar a luz"" y expresiones similares.",Mis padres me visitan frecuentemente.,Otro
589156880,false,finalized,3,11/15/2014 23:58:43,yes,1.0,raramente,,No se que más poneros... la luz es barata se suele pagar 20 euros por persona... la calefacción <strong>raramente</strong> se pone ya que es un piso que conserva muy bien el calor... y gas no hay y el agua es gratis...,Raramente ceno en ese restaurante.,Otro
589156881,false,finalized,3,11/16/2014 01:28:36,yes,1.0,esencialmente,,En teoria necesitas la aprobacion labour opinion (<strong>esencialmente</strong> algo que diga que ese puesto de trabajo no puede ser cubierto por canadienses y la empresa puede contratar a un extrajero para ello).,La película es esencialmente una parodia.,Otro
589156882,false,finalized,4,11/16/2014 00:18:48,yes,0.7291,tecnicamente,,"La prueba está en cómo (no) funcionan las instituciones, cómo <strong>tecnicamente</strong>, y de hecho, la democracia en España es sólo nominal y cómo la corrupción ha ido socavando las estructuras internas.",Técnicamente no es una respuesta correcta.,Los resultados del estudio son técnicamente precisos.
589156883,false,finalized,3,11/15/2014 23:54:37,yes,1.0,alguno,,"Si voy andando NO me paro para nadie, y no veo motivo <strong>alguno</strong> para pararme a hablar a un estraño que no conozco de nada.",Pedro no dejó rastro alguno.,Otro
589156884,false,finalized,3,11/15/2014 23:46:56,yes,1.0,bastantes,,"hola soy jose encantado de conocerte ya me contaras como te a ido por ahi. a mi me encantaria viajar por cuestiones de trabajo pero la verdad me da un poco de reparo,mi oficio es de soldador de tuberias de acero inox y mantenimiento industrial que la verdad quizas tenga <strong>bastantes</strong> oportunidades por alli.pero",Hay bastantes cosas por hacer.,Otro
589156885,false,finalized,3,11/15/2014 23:58:43,yes,0.6851,encuentro,,"Todas las mananas enciendo la TV y <strong>encuentro</strong> una importante suma de programacion infantil desde bien temprano en la manana, y yo me estoy dando cuenta de que hay una importancia increible por la educacion de los mas pequenos si se le puede llamar asi, tambien se le puede llamar ninyera de las horas de programacion infantil que hay.",Lo encuentro un poco cuestionable.,Me encuentro en casa de María.
589156886,false,finalized,3,11/15/2014 23:39:18,yes,1.0,propongo,,"Chaval@s, <strong>propongo</strong> llamarles por teléfono hasta que lo solucionen... Con lo que me ha costado reunir toda la documentación para que ahora nos pase esto ¬¬",Propongo que esperemos unos momentos.,Propongo una reforma energética a nivel nacional.
589156887,false,finalized,3,11/15/2014 23:38:24,yes,1.0,seguramente,,"<strong>seguramente</strong> hay gente que ve muchas cosas positivas, como tu, que hace a la gente normal parecer quejica.",El evento seguramente será un éxito.,Las contraseñas nos permiten navegar la red seguramente.
589156888,false,finalized,3,11/16/2014 00:11:28,no,0.6514,bastante,,"Si uno es inmigrante de baja cualificación, la cosa cambia y en USA o Brasil lo pueden pasar <strong>bastante</strong> peor.",Hay bastante trabajo por hacer.,Otro
589156889,false,finalized,3,11/16/2014 00:02:17,no,1.0,podria,,"Reena, si no funciona la charla, pon los topes en la puerta!! todo depende si te puedes vengar despues... a mi como me gusta salir les <strong>podria</strong> cantar la tuna hasta las 6 de la manyana... ya lo saben por eso se comportan... jajja!!",Esta ruta podría ser peligrosa.,Yo podría imaginar un mundo sin violencia.
589156890,true,golden,2,"",yes,1.0,especulo,no,"Si yo creo que <strong>especulo</strong> con posibles soluciones, porque me tiene intrigada que habr'a pasado...debe venir la vena esa de querer resolverlo sin tener ni idea, de leer tantos libros de misterio...jejejeje...",Yo especulo que sería mejor esperar.,Yo especulo sobre la teoría política de Marx.
589156891,false,finalized,3,11/16/2014 00:29:55,yes,1.0,practicamente,,"Hola amigos caribeños, mi nombre es Humberto y tengo mi mente puesta en mudarme a Puerto Rico,¿porqué?, pues por <strong>practicamente</strong> el único motivo por el que dejaría mi país natal, España, por amor.",La película es prácticamente una parodia.,Otro
589156892,false,finalized,3,11/16/2014 00:06:13,yes,1.0,usualmente,,"<strong>usualmente</strong>, los norteamericanos son muy amigables y afables.",Usualmente no salgo los jueves por la tarde.,Otro
589156893,false,finalized,3,11/15/2014 23:38:24,yes,1.0,creo,,"Una opción sería las Working Holidays, <strong>creo</strong> que también las organizan en Australia y Nueva Zelanda.",Yo creo que hay que esperar.,Yo creo en la resurrección de Jesucristo.
589156894,false,finalized,3,11/15/2014 23:53:20,yes,1.0,confio,,"Imgínate que palo, pero bueno,<strong>confio</strong> en la suerte y dentro de un par de semanas nos estaremos riendo de ésto(eso espero)",Yo confío en que todo saldrá bien.,Confío el ciudado de mis hijos a José.
589156895,false,finalized,4,11/16/2014 00:18:48,yes,1.0,seguramente,,"Llego <strong>seguramente</strong> tarde pero quería sugerirte lo mismo que Menco_2: conozco españoles que consiguieron visados de 5 años (como lo oyes, no me preguntes cómo) para ir a estudiar inglés.",El evento seguramente será un éxito.,Las contraseñas nos permiten navegar la red seguramente.
589156896,false,finalized,3,11/16/2014 00:40:07,no,0.6757,medio,,"De hecho, se nota ya cómo el ciudadano <strong>medio</strong> tiene serios problemas para relacionar las cosas que pasan delante de él.",Juan está medio loco.,Mi asiento es el de en medio.
589156897,false,finalized,3,11/16/2014 00:06:21,yes,1.0,parece,,Y <strong>parece</strong> fácil.,Me parece que hay que esperar.,Te pareces a tu padre en esta foto.
589156898,false,finalized,3,11/16/2014 00:38:51,yes,1.0,ocasionalmente,,"Lo que veo en la pescaderia del Sainsbury's - Bacalao, salmon y trucha (habitualmente), filetes de pescadilla, colas de rape, halibut, doradas(<strong>ocasionalmente</strong>), jurel, atun, sardinas, gallos, mejillones, langostinos congelados (de ciento en viento).",Ocasionalmente visito a mis tíos en España.,Otro
589156899,false,finalized,3,11/16/2014 00:40:07,no,1.0,seguido,,"Tambien esta el caso de intentar balbucear los escasos graznidos en polaco que ""crees"" conocer, que seran continuados por un incomodo silencio que desemboca en una mirada de espanto de toda la familia hacia tu novia, <strong>seguido</strong> por un susurro de ella al oido aclarandote: ""no has dicho Gracias, sino gato muerto"".",Mis padres me visitan muy seguido.,Otro
589156900,false,finalized,3,11/15/2014 23:49:11,no,1.0,algo,,hay que enviar <strong>algo</strong> sobre el seguro medico en la solicitud?,La situación es algo delicada.,Vi que algo se movía ayer por la noche.
589156901,false,finalized,3,11/15/2014 23:49:15,no,1.0,casi,,"Califonian-Andaluz,muy de acuerdo contigo y joder que creia que yo era el unico que me fijaba en esas cosas....Yo soy americano pero trato de mantener mis raices hispanas en lo posible por eso me interesa viajar a la tierra de mis ancestros para conocer mas de su cultura pero flipe un monton la primera vez cuando visite a mi familia espaniola porque observe justamente eso que describes cuando me llevaban a reuniones con sus amistades y es verdad,habia gente conversando y tocandose los huevos delante de medio mundo sin importarles que hubiesen ninios delante,eso me causo una impresion muy chocante porque ya sabes que aqui en America eso seria <strong>casi</strong> como estar conversando con un pervertido sexual y ahi lo tienen de lo mas normal,es mas casi todos los tios lo hacian pero esto no es unico en Espania porque despues fui de visita a Alemania,Austria y Hungria,donde tambien pude observar el mismo comportamiento,aparte de lo que dices de tirar las colillas de cigarros y ensuciar sin conciencia alguna los lugares publicos.En estos ultimos paises ademas pude observar lo facil que es para los hombres hacerse al habito de acariciar las piernas de la femina que tengan sentada en frente como interlocutora,joder!,asi como lo leen,esos tios entablan una conversazacion de lo mas normal con la mujer de su amigo y mientras van charlando igualmente van toqueteando de arriba a bajo los muslos de la mujer como si nada pasara alrededor de ellos,es mas bien una escena erotica diria yo pero para esas sociedades esta muy claro que es de lo mas normal el ser super cariniosos o amigables,ja,ja,ja!.Lo que hay que ver cuando uno sale de casa y pensar todos creen que nosotros los americanos somos los que pervertimos al mundo,no?.Saludos!",Ya casi no hay librerías en el pueblo.,Casi llego tarde a la junta.
589156902,false,finalized,3,11/15/2014 23:53:20,yes,1.0,sugiero,,"Pues yo te <strong>sugiero</strong> nombres, que con el último no llegué a tiempo!",Sugiero que esperemos un momento.,Sugiero y evoco recuerdos de la infancia al tocar el piano.
589156903,false,finalized,3,11/16/2014 00:32:17,yes,1.0,practicamente,,"<strong>practicamente</strong> cada provincia o ciudad ha creado la suya propia, eso es insostenible y absurdo, como la melonada de los aeropuertos en ciudades pequeñitas a los que ni van aviones.",La película es prácticamente una parodia.,Otro
589156904,false,finalized,3,11/15/2014 23:46:56,yes,1.0,algo,,"Además, la psiquiatría es una rama más científica o médica, mientras que la psicología es <strong>algo</strong> más teórica.",La situación es algo delicada.,Vi que algo se movía ayer por la noche.
589156905,false,finalized,3,11/15/2014 23:49:15,yes,1.0,gran parte,,<strong>gran parte</strong> del país siempre ha tenido una cultura y una orientación occidental.,Una gran parte de ustedes me conoce.,Otro
589156906,false,finalized,3,11/15/2014 23:53:20,yes,0.6774,ocasionalmente,,"Yo tampoco acabo de entender eso de tener que ""colgar"" tu vida y milagros por el facebook... Yo lo tengo, pero mis cosas privadas se quedan en privadas porque no llegan a internet; yo lo uso para otras cosas como conocer noticias, artículos, trabajos, conciertos... y también para contactar <strong>ocasionalmente</strong> con gente que conozco pero ahora está lejos.",Ocasionalmente visito a mis tíos en España.,Otro
589156907,false,finalized,3,11/16/2014 00:15:00,yes,0.6706,algun,,"Soymabelén, he leido en <strong>algun</strong> sitio que el ""rhubarb"" se llamaba ruibarbo.",Algún lápiz habrá caído por la abertura.,Otro
589156908,false,finalized,3,11/16/2014 01:28:36,yes,1.0,deberias,,"Si es cierto que hay habitación por 500 que admitan pareja y compartiendo solo (<strong>deberias</strong> enterarte) con la landlady, yo lo pillaba.",Deberías considerar otra solución.,Tu deberías imaginar un mundo sin violencia.
589156909,false,finalized,3,11/16/2014 00:23:00,yes,1.0,multiples,,"Yo viajo bastante y traigo de todo y de <strong>multiples</strong> paises, lo declaro todo y nunca tuve ningun problema, si algo debian dejarlo en cuarentena lo dejan y punto.",Tenemos múltiples servicios disponibles.,Otro
589156910,false,finalized,3,11/15/2014 23:58:59,yes,1.0,alguien,,"Al igual que a Lila, alguna vez <strong>alguien</strong> me ha preguntado que de donde soy porque mi acento no es 100% ingles, pero cuando digo que soy española mucha gente no se lo cree porque mi acento no es muy español que digamos.",Alguien tendrá que limpiar este desastre.,Yo soy alguien en quien confiar.
589156912,false,finalized,3,11/16/2014 00:11:28,yes,1.0,podria,,"Increible la rapidez de las dos.Seguiré en internet,es horrible.Tengo más dudas, mi intención es trabajar en fábrica y ahora las fábricas alemanas del sur cogen a estudiantes, estos cobran neto un pastón y el empresario elude impuestos.Yo como estudiante universitaria de aquí pero no de allí, esa es la cuestión, <strong>podria</strong> ser contratada bajo esas condiciones???, creo que solo me lo resolverá la oficina del paro alemán.",Esta ruta podría ser peligrosa.,Yo podría imaginar un mundo sin violencia.
589156913,false,finalized,3,11/16/2014 00:02:17,yes,1.0,espero,,"<strong>espero</strong> que tengas suerte nightmare1988, españoles los hay en todos los lugares del planeta, encontrarás con paciencia.",Espero que todo salga bien.,Espero una respuesta antes del Lunes.
589156914,false,finalized,3,11/16/2014 00:42:21,yes,0.6749,alguna,,"También puedes hacer planes y contárselos, por si le entran ganas, supongo que conoces un poco sus gustos; puedes ponerle el caramelo en los labios con <strong>alguna</strong> actividad que sepas que le encanta y esperar a que pique :)",Alguna pluma habrá caído por la abertura.,Otro
589156916,false,finalized,3,11/15/2014 23:36:19,yes,1.0,practicamente,,"Lo único que todavía no he visto en Tesco, al menos en Irlanda, ha sido colorante para la comida, hacer las lentejas o el arroz con pollo sin eso como que no... ni me sabe y ni me entra por el ojo igual, pero por lo demás Tesco tiene <strong>practicamente</strong> de todo.",La película es prácticamente una parodia.,Otro
589156917,false,finalized,3,11/16/2014 00:06:21,yes,1.0,seguramente,,"Pues claro que tienen un acento fuerte al hablarlo y no todo el mundo lo habla, así que hay traductores aquí también pero son de Punjabi que son la mayoría de los que emigran a Canadá y <strong>seguramente</strong> los USA.",El evento seguramente será un éxito.,Las contraseñas nos permiten navegar la red seguramente.
589156918,false,finalized,3,11/16/2014 00:23:02,yes,0.6947,probablemente ,,No sabemos si es consciente de eso (<strong>probablemente </strong>no).,Probablemente sea mejor que hablemos con tu familia.,Otro
589156919,false,finalized,3,11/16/2014 00:09:46,yes,1.0,a veces,,estoy totalmente de acuerdo contigo a que <strong>a veces</strong> emigramos pero no nos consideramos inmigrantes.,A veces puedo ser un poco molesto.,Otro
589156920,false,finalized,3,11/16/2014 00:42:10,yes,1.0,gran parte,,De todas forma me refería al rechazo de <strong>gran parte</strong> de la sociedad hacia la institución.,Una gran parte de ustedes me conoce.,Otro
589156921,false,finalized,3,11/15/2014 23:54:37,yes,1.0,hay quien,,No <strong>hay quien</strong> entienda a los den NIN por teléfono!!!!,Hay quien dice que murió ahogado.,Otro
589156922,false,finalized,3,11/15/2014 23:49:11,no,1.0,puede,,"Esto ocurre en muchas profesiones en España: traductores, modistas, etc... Hay una especie de ley no escrita por la cual uno <strong>puede</strong> abusar del tiempo de los ""amigos"" y hasta de los no amigos.",Esta ruta puede ser peligrosa.,José puede entrar gratuitamente por ser un estudiante.
589156923,false,finalized,3,11/16/2014 00:42:21,yes,1.0,siento,,"@reinaamidala, <strong>siento</strong> que te sintieras así.",Siento que podríamos trabajar más a fondo.,Siento un dolor fuerte en el estómago.
589156924,false,finalized,3,11/16/2014 00:38:46,yes,1.0,gran parte,,En cuanto la venda <strong>gran parte</strong> de mis problemas desaparecerán.,Una gran parte de ustedes me conoce.,Otro
589156925,false,finalized,3,11/16/2014 00:24:55,yes,1.0,podria,,"Si tú no eres el propietario del dinero, es decir, si tú no estás en la cuenta, el Banco no te puede sellar eso, de lo contrario, el empleado del banco es un mal profesional y <strong>podria</strong> tener problemas.",Esta ruta podría ser peligrosa.,Yo podría imaginar un mundo sin violencia.
589156926,false,finalized,3,11/16/2014 00:42:10,yes,0.6851,propongo,,"Buenas a todos!! <strong>propongo</strong> que organicemos una quedada los que espanoles que nos solemos meter en el foro y los amigos que tengamos, que seguro que entre todos nos juntamos un buen numero de paisanos!! Q os parece?? Seguro que sera divertido!",Propongo que esperemos unos momentos.,Propongo una reforma energética a nivel nacional.
589156927,false,finalized,3,11/15/2014 23:53:26,yes,0.6678,entiendo,,"<strong>entiendo</strong> algo que se llama libertad, pero la libertad no existe sin autodisciplina, de otras forma sería la ley del más fuerte y de abusos en nombre de la libertad.",Entiendo si no puedes asistir a mi fiesta.,Yo entiendo la tarea de matemáticas.
589156928,true,golden,6,"",yes,0.6711,un poco,yes,"Para tapitas, a mí me gusta el Port House en South William Street Dublin 2 (no Porter House!), pero es <strong>un poco</strong> carito...",Es un poco atrevido hablarle de esa manera.,Preparé un poco de pollo para la comida.
589156929,false,finalized,3,11/16/2014 00:42:20,yes,1.0,rara vez,,"Yo soy mulata y me encanta serlo y jamás me he sentido mal, y nunca me he sentido que me han despreciado por ser negra si he notado <strong>rara vez</strong> que alguien se ha sentido mal por molestarle mis encantos, a las mujeres eh(negras, blancas y chinas).",Rara vez ceno en ese restaurante.,Otro
589156930,false,finalized,3,11/15/2014 23:53:26,yes,0.6643,mas o menos,,"Como español habrá cosas que me gustaran <strong>mas o menos</strong>, pero lo principal es tratar de aprender su idioma e integrarte en su sociedad y que conste que mi mujer es húngara y que no me puedo quejar de como me han tratado hasta ahora.",Me dijeron más o menos qué tengo que hacer.,Usa más o menos azúcar de acuerdo a tu gusto.
589156931,false,finalized,3,11/16/2014 00:23:02,yes,1.0,frecuentemente,,"en mi caso mis padres no me bautizaron porque quisieron que eligiera cuando fuera mayorcita pero sí me enseñaron las diferentes religiones, hablamos de esto largo y tendido (bueno, esto cuando ya era más mayor xD) y me inculcaron unos valores, etc no católicos pero valores válidos igualmente ;) - gran parte de mi familia sí es católica así que acudí muy <strong>frecuentemente</strong> a misa con mis abuelos, por ejemplo, además de empaparme de sus creencias y también fui dos años, porque quise ""estar dentro"", a clases de religión.",Mis padres me visitan frecuentemente.,Otro
589156932,false,finalized,3,11/15/2014 23:47:07,yes,0.6898,practicamente,,Nosotros manejamos el 100% de la inversión para las cosas <strong>practicamente</strong> solo aprovechables en la empresa y 50% para temas generales de productividad (idiomas y cursos generales de negocio básicamente).,La película es prácticamente una parodia.,Otro
589156933,true,golden,1,"",yes,1.0,raramente,yes,"Los españoles fuera de España (al menos los emigrantes actuales, quizá hace décadas en Argentina o Suiza era diferente) <strong>raramente</strong> se ayudan / se interesan entre ellos como colectivo, mayoritariamente para salir / ""pasarlo bien"" porque los extranjeros ""no saben divertirse"" :).",Raramente ceno en ese restaurante.,Otro
589156934,false,finalized,3,11/15/2014 23:47:07,yes,0.6898,un par,,", lo que yo hice al poco de llegar a Paris (y lo que haré en breve en Edinburgo) es darte de alta consular, es decir, ir al consulado espanyol de tu ciudad con tu pasaporte, un justificante de residencia, <strong>un par</strong> de fotos de carné y... vaya no me acuerdo de nada mas (llamales y pregunta, asi vas preparada) y declarar que eres residente en tal ciudad.",Tengo un par de sugerencias.,La tercia vence al par en un juego de póquer.
589156935,false,finalized,3,11/16/2014 00:32:17,no,0.6716,poco,,"Yo envie el pdf ayer muy tarde, despues de las doce de la noche, así que supongo que <strong>poco</strong> a poco irán solucionandolo...",Sería poco prudente hablarle de esa manera.,Hay poco entusiasmo en el público.
589156936,false,finalized,3,11/16/2014 00:42:08,no,1.0,especulo,,"El artículo está muy bien.A ver en economía no soy experto,lo que si me parece que la caída de nuestro país está relacionada de alguna manera con la idiosincracia y picaresca.Me explico(siempre desde mi modesta ignorancia en temas de economía)nuestro país tuvo el boom inmobilirario,se <strong>especulo</strong> hasta límites insospechables,se han pagado barbaridades por pisos de 70 metros en ciudades normales como la mía (Córdoba)y no s eha hehco una previsión de que un día habría más oferta que demanda y los precios caería.ese",Yo especulo que sería mejor esperar.,Yo especulo sobre la teoría política de Marx.
589156937,false,finalized,3,11/15/2014 23:53:47,yes,1.0,no se,,<strong>no se</strong> si hay más opciones.,No sé si sea la mejor idea.,Esto no se puede hacer en menos de una hora.
589156938,false,finalized,3,11/16/2014 00:38:46,yes,1.0,aproximadamente,,"#88 <strong>aproximadamente</strong> tres cuartos de lo que ganaría en España (mas beneficios sociales), la electricidad, no te se decir la proporción, me cobran 15 euros al mes por agua, luz e internet, haz cálculos.",La pared mide aproximadamente 15 metros.,Otro
589156939,true,golden,5,"",yes,0.8093,podrias,yes,Caluire et Cuire me interesaría y Villeurbane... Pero no conozco más...me <strong>podrias</strong> decir donde podría también mirar??,Podrías considerar otra solución.,Tú podrías imaginar un mundo sin violencia.
589156940,false,finalized,3,11/16/2014 00:43:20,yes,1.0,deberia,,", en Berlin hay por lo menos dos buffetes de abogados especializados en derecho de familia que hablan aleman, o sea que el idioma no <strong>deberia</strong> haber sido un handicap para la defensa en un juicio.",Debería ser difícil para tu familia.,La casa debería construirse en dos semanas.
589156941,false,finalized,3,11/15/2014 23:43:46,yes,1.0,seguro,,<strong>seguro</strong> que tenias excelentes vistas.,El evento seguro será un éxito.,No es seguro caminar por estas calles.
589156942,false,finalized,3,11/16/2014 00:18:48,yes,1.0,varios,,"También se podría quedar entre <strong>varios</strong> para alquilar un piso entero ya que sería mucho más barato, por mi parte y la de mi amigo no habría ningún problema, sería para marzo ya, para ir mirando en Febrero.",Tenemos varios servicios disponibles.,Otro
589156943,false,finalized,3,11/16/2014 00:06:21,yes,1.0,debe,,"No quiero que ninguna madre, ningún padre se lo tomen a mal, ya que este error se <strong>debe</strong> en gran parte a la falta de tiempo.",Debe de ser difícil para tu familia.,La casa debe construirse en dos semanas.
589156944,false,finalized,3,11/16/2014 00:23:00,no,1.0,diria,,Como <strong>diria</strong> Marissa:,Yo diría que hay que esperar.,Mi padre diría que eso está mal.
589156945,false,finalized,3,11/16/2014 00:00:03,yes,1.0,relativamente,,"Crearon un efecto llamada, dieron la ensenhanza de que si vienes ilegal siempre Tio Sam te puede regularizar mas tarde, y fue un agravio comparativo a la gente legal (aunque entonces era <strong>relativamente</strong> mas facil venir aqui a vivir y trabajar).",Esto debería de ser relativamente sencillo.,Otro
589156946,false,finalized,3,11/16/2014 01:28:36,yes,1.0,hay quien,,ahi os quedais con vuestro inglés californiano y vuestras payasadas porque no <strong>hay quien</strong> se trague esto :DDDD,Hay quien dice que murió ahogado.,Otro
589156947,false,finalized,3,11/15/2014 23:53:26,yes,1.0,medio,,"No como en españa que por cada viaje tienes que tikar,o pagar un euro o euro y <strong>medio</strong> dependiendo de la ciudad.",Juan está medio loco.,Mi asiento es el de en medio.
589156948,false,finalized,3,11/15/2014 23:49:11,yes,1.0,esencialmente,,"Así, un tema <strong>esencialmente</strong> jurídico-administrativo, se convierte en algo capital y trascendente.",La película es esencialmente una parodia.,Otro
589156949,false,finalized,3,11/16/2014 00:19:58,yes,0.6337,alguna,,Con respeto a todas las opiniones... leí <strong>alguna</strong> que otra tontería.,Alguna pluma habrá caído por la abertura.,Otro
589156950,false,finalized,3,11/16/2014 00:38:51,yes,0.6667,tecnicamente,,<strong>tecnicamente</strong> seguimos en Otoño.,Técnicamente no es una respuesta correcta.,Los resultados del estudio son técnicamente precisos.
589156952,false,finalized,3,11/16/2014 00:09:46,yes,1.0,algunos,,"De hecho, para <strong>algunos</strong> hombres que conozco, es una razon suficiente para ellos para romper contigo si no te quieres cambiar el apellido.",Algunos dicen que murió ahogado.,Otro
589156953,true,golden,4,"",yes,0.7714,casi,yes,"CatKatze, igual que los lobos y los leones y casi todas las grandes ""bestias"" se extinguieron <strong>casi</strong> prácticamente en toda Europa, en España han prevalecido estos toros de lidia por nuestra tradición taurina.",Ya casi no hay librerías en el pueblo.,Casi llego tarde a la junta.
589156954,false,finalized,3,11/16/2014 00:42:21,yes,1.0,gran parte,,"En cuanto a Catalunya, la burguesía catalana (CiU y compañía) son católicos militantes y <strong>gran parte</strong> de su esencia pasa por el icono de Montserrat, que en su día (y todavía), fue corazón de ""fe nacionalista"".",Una gran parte de ustedes me conoce.,Otro
589156955,false,finalized,3,11/15/2014 23:49:11,yes,1.0,tecnicamente,,<strong>tecnicamente</strong> les beneficiaria pues se ahorrarian estos gastos ¿no?,Técnicamente no es una respuesta correcta.,Los resultados del estudio son técnicamente precisos.
589156956,false,finalized,3,11/16/2014 00:32:17,yes,0.697,casi,,"<strong>casi</strong> que mejor que te haga una visita y se la compre de paso, así ya tiene excusa para ir ;)",Ya casi no hay librerías en el pueblo.,Casi llego tarde a la junta.
589156957,false,finalized,3,11/15/2014 23:43:45,yes,1.0,deberias,,"Desgraciadamente tuve una experiencia similar con un ""conocido"" cuyo tema del ""dia"", de la ""tarde"", de la ""noche"" de la ""semana pasada"" y de la ""proxima semana"" era la Globalizacion; estoy de acuerdo contigo en que este tipo de personas tienen la educacion debajo del sobaco, pero creo que <strong>deberias</strong> decirle claramente que es un tema al que le tienes alergia y que haga el favor de no provocarte mas sarpullidos.",Deberías considerar otra solución.,Tu deberías imaginar un mundo sin violencia.
589156958,false,finalized,3,11/16/2014 00:38:46,yes,0.6337,gran parte,,"Creo que todo este rechazo al mundo árabe viene, en <strong>gran parte</strong>, por los medios de comunicación, que nos venden una imagen que desde luego, asusta si no sabes nada de la cultura y te lo crees todo...",Una gran parte de ustedes me conoce.,Otro
589156959,false,finalized,3,11/16/2014 00:42:10,yes,1.0,alguien,,si <strong>alguien</strong> me pone al dia.....,Alguien tendrá que limpiar este desastre.,Yo soy alguien en quien confiar.
589156960,false,finalized,3,11/15/2014 23:47:30,no,0.6452,casi,,"Bueno, pero de los alemanes si me quejo: antes de ayer iban a venir a arreglar las baldosas de la terraza, porque al arreglar la tuberia las dejaron sueltas y <strong>casi</strong> me dejo el tobillo ahí (lo que me faltaba pal duro es que me tengan que escayolar....).",Ya casi no hay librerías en el pueblo.,Casi llego tarde a la junta.
589156961,false,finalized,3,11/16/2014 00:42:08,no,1.0,parece,,"Por lo que veo en google maps, <strong>parece</strong> un poligono industrial y eso es lo que me echa mas para atras para ir al Bankhall Hotel.",Me parece que hay que esperar.,Te pareces a tu padre en esta foto.
589156962,false,finalized,3,11/16/2014 00:40:07,yes,0.6622,debe,,"Son muchos los que, después de ver cómo está circulando por la Red un vídeo erótico de la concejal del Ayuntamiento de Los Yébenes, se preguntan quién <strong>debe</strong> 'cargar' con la responsabilidad del delito.",Debe de ser difícil para tu familia.,La casa debe construirse en dos semanas.
589156963,false,finalized,3,11/15/2014 23:43:45,yes,1.0,tecnicamente,,"<strong>tecnicamente</strong>, pueden hacerlo, pero no conozco de ningún caso al que se la hayan pedido.",Técnicamente no es una respuesta correcta.,Los resultados del estudio son técnicamente precisos.
589156964,false,finalized,3,11/16/2014 00:09:46,yes,1.0,algun,,"hola Tania!yo vivo en Girona a una hora de bcn, seguramente en junio voy a ir a pasar unos días por amsterdam, tu sabes <strong>algun</strong> pueblecito que este por esa zona que no deba perderme?",Algún lápiz habrá caído por la abertura.,Otro
